_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
688d40dc4352a69891828fea,Secadora de roupas,eletrodomesticos,1541.5,82.6113420708,2021-01-25,Felipe Santos,RS,5,cartao_credito,8,-30.17,-53.5
688d40dc4352a69891828feb,Tablet ABXY,eletronicos,1845.47,99.2055734134,2022-01-25,Camila Ribeiro,MG,5,cartao_credito,3,-18.1,-44.38
688d40dc4352a69891828fec,Modelagem preditiva,livros,71.95,10.2107354105,2022-01-25,Thiago Silva,PE,3,boleto,1,-8.38,-37.86
688d40dc4352a69891828fed,Bateria,instrumentos musicais,865.35,46.3660609901,2022-01-25,Larissa Alves,RJ,4,cartao_credito,1,-22.25,-42.66
688d40dc4352a69891828fee,Pandeiro,instrumentos musicais,98.32,5.7663487389,2022-01-25,João Souza,SP,4,boleto,1,-22.19,-48.79
688d40dc4352a69891828fef,Iniciando em programação,livros,76.83,4.6220708895,2022-01-25,Thiago Silva,SP,5,cartao_credito,2,-22.19,-48.79
688d40dc4352a69891828ff0,Jogo de copos,utilidades domesticas,38.43,2.7332940376,2022-01-25,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
688d40dc4352a69891828ff1,Impressora,eletronicos,301.67,19.2268362776,2022-01-25,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
688d40dc4352a69891828ff2,Celular ABXY,eletronicos,1728.46,92.5663996197,2022-01-25,Pedro Gomes,SP,5,cartao_credito,10,-22.19,-48.79
688d40dc4352a69891828ff3,Smart TV,eletronicos,1737.18,90.0840479277,2023-01-25,Mariana Ferreira,CE,3,cupom,1,-5.2,-39.53
688d40dc4352a69891828ff4,Fone de ouvido,eletronicos,154.33,18.0749013389,2023-01-25,Lucas Oliveira,BA,4,cartao_credito,8,-13.29,-41.71
688d40dc4352a69891828ff5,Faqueiro,utilidades domesticas,77.99,4.4358587833,2023-01-25,Camila Ribeiro,RS,5,cartao_credito,10,-30.17,-53.5
688d40dc4352a69891829002,Geladeira,eletrodomesticos,2739.45,152.1094065151,2021-02-25,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
688d40dc4352a69891829003,Dashboards com Power BI,livros,58.85,0.0,2021-02-25,Rafael Costa,RJ,4,cartao_credito,4,-22.25,-42.66
688d40dc4352a69891829004,Smartwatch,eletronicos,278.2,12.3977521285,2021-02-25,Bianca Santos,DF,5,boleto,1,-15.83,-47.86
688d40dc4352a69891829005,Bola de vôlei,esporte e lazer,72.66,4.1520523181,2021-02-25,Pedro Gomes,MG,4,cartao_credito,3,-18.1,-44.38
688d40dc4352a69891829006,Jogo de copos,utilidades domesticas,43.22,2.5844608855,2021-02-25,Beatriz Moraes,MG,5,cartao_credito,1,-18.1,-44.38
688d40dc4352a69891829007,Dinossauro Rex,brinquedos,21.25,0.0,2021-02-25,Isabella Pereira,SP,5,cartao_credito,6,-22.19,-48.79
688d40dc4352a69891829008,Guitarra,instrumentos musicais,837.81,45.2978741799,2021-02-25,Bianca Santos,DF,4,cartao_credito,3,-15.83,-47.86
688d40dc4352a69891829009,Geladeira,eletrodomesticos,3336.49,175.2424940575,2021-02-25,Larissa Alves,SC,4,cartao_credito,1,-27.45,-50.95
688d40dc4352a6989182900a,Violão,instrumentos musicais,340.61,18.6675623327,2022-02-25,Camila Ribeiro,CE,3,cartao_credito,10,-5.2,-39.53
688d40dc4352a6989182900b,Guitarra,instrumentos musicais,972.79,49.3825800214,2022-02-25,Camila Ribeiro,CE,4,cartao_credito,2,-5.2,-39.53
688d40dc4352a6989182900c,Carrinho controle remoto,brinquedos,102.56,17.1070396617,2022-02-25,Lucas Oliveira,MT,5,cartao_credito,8,-12.64,-55.42
688d40dc4352a6989182900d,Bola de vôlei,esporte e lazer,57.96,4.4853109795,2022-02-25,João Souza,RJ,5,boleto,1,-22.25,-42.66
688d40dc4352a6989182900e,Sofá retrátil,moveis,831.95,55.9448628621,2022-02-25,Isabella Pereira,RJ,4,cartao_credito,3,-22.25,-42.66
688d40dc4352a6989182900f,Assistente virtual,eletronicos,285.43,12.7827278777,2022-02-25,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
688d40dc4352a69891829010,Mesa de jantar,moveis,409.8,22.1037430649,2022-02-25,Pedro Gomes,ES,4,boleto,1,-19.19,-40.34
688d40dc4352a69891829011,Cama box,moveis,453.66,24.4391561163,2022-02-25,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
688d40dc4352a69891829012,Bicicleta,esporte e lazer,764.41,41.3895449967,2022-02-25,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
688d40dc4352a69891829013,Micro-ondas,eletrodomesticos,413.47,19.6004726817,2022-02-25,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
688d40dc4352a69891829014,Geladeira,eletrodomesticos,2630.02,140.5669178277,2022-02-25,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
688d40dc4352a69891829015,Guitarra,instrumentos musicais,1120.25,57.2343814021,2023-02-25,Isabella Pereira,RS,1,boleto,1,-30.17,-53.5
688d40dc4352a69891829016,Violão,instrumentos musicais,318.57,14.5473331792,2023-02-25,Lucas Oliveira,PI,5,cartao_credito,1,-6.6,-42.28
688d40dc4352a69891829017,Mochila,esporte e lazer,139.64,8.8345252531,2023-02-25,Larissa Alves,SP,4,cartao_credito,1,-22.19,-48.79
688d40dc4352a69891829018,Celular ABXY,eletronicos,1393.43,71.7803945664,2023-02-25,Thiago Silva,PE,4,cartao_credito,10,-8.38,-37.86
688d40dc4352a69891829019,Mochila,esporte e lazer,132.13,7.3186509083,2023-02-25,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
688d40dc4352a6989182901a,Tablet ABXY,eletronicos,2498.06,130.5986188935,2023-02-25,Larissa Alves,RJ,5,cartao_credito,3,-22.25,-42.66
688d40dc4352a6989182901b,Jogo de panelas,utilidades domesticas,137.02,10.4597191113,2023-02-25,Juliana Costa,RJ,5,cartao_credito,2,-22.25,-42.66
688d40dc4352a6989182901c,Carrinho controle remoto,brinquedos,117.37,3.83403847,2023-02-25,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
688d40dc4352a6989182901d,Bola de vôlei,esporte e lazer,64.15,4.355642343,2023-02-25,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
688d40dc4352a6989182902b,Modelagem preditiva,livros,92.77,5.2228493191,2021-03-25,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
688d40dc4352a6989182902c,Carrinho controle remoto,brinquedos,106.76,8.8484651456,2021-03-25,João Souza,RJ,5,cartao_credito,2,-22.25,-42.66
688d40dc4352a6989182902d,Bola de basquete,esporte e lazer,71.27,1.3793521575,2021-03-25,Beatriz Moraes,SP,4,cartao_credito,8,-22.19,-48.79
688d40dc4352a6989182902e,Assistente virtual,eletronicos,181.71,18.7698972079,2021-03-25,Bianca Santos,SP,1,cartao_debito,1,-22.19,-48.79
688d40dc4352a6989182902f,Ciência de dados com python,livros,83.92,2.0529266011,2021-03-25,Lucas Oliveira,MG,3,boleto,1,-18.1,-44.38
688d40dc4352a69891829030,Blocos de montar,brinquedos,42.09,0.0,2021-03-25,Larissa Alves,PR,5,cartao_credito,1,-24.89,-51.55
688d40dc4352a69891829031,TV Led UHD 4K,eletronicos,3523.43,185.1964866666,2021-03-25,Rafael Costa,PE,5,boleto,1,-8.38,-37.86
688d40dc4352a69891829032,Copo térmico,esporte e lazer,47.96,3.0848302421,2021-03-25,Mariana Ferreira,MA,4,cartao_credito,8,-5.42,-45.44
688d40dc4352a69891829033,Impressora,eletronicos,438.43,20.929517592,2022-03-25,Isabella Pereira,CE,4,boleto,1,-5.2,-39.53
688d40dc4352a69891829034,Faqueiro,utilidades domesticas,49.94,2.942280669,2022-03-25,Thiago Silva,CE,3,cartao_credito,4,-5.2,-39.53
688d40dc4352a69891829035,Bicicleta,esporte e lazer,675.98,36.9337492114,2022-03-25,Larissa Alves,PA,1,cartao_credito,2,-3.79,-52.48
688d40dc4352a69891829036,Dashboards com Power BI,livros,49.46,0.0,2022-03-25,Juliana Costa,RJ,3,cartao_credito,5,-22.25,-42.66
688d40dc4352a69891829037,Modelagem preditiva,livros,85.17,5.2220584248,2022-03-25,Camila Ribeiro,SP,4,cartao_credito,3,-22.19,-48.79
688d40dc4352a69891829038,Smartwatch,eletronicos,173.8,6.8387662058,2022-03-25,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
688d40dc4352a69891829039,Cama box,moveis,478.32,26.1561131709,2022-03-25,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
688d40dc4352a6989182903a,Bicicleta,esporte e lazer,635.23,34.1128632839,2022-03-25,Mariana Ferreira,SP,1,cartao_credito,1,-22.19,-48.79
688d40dc4352a6989182903b,Assistente virtual,eletronicos,233.89,10.0383779308,2022-03-25,Juliana Costa,SP,5,cartao_credito,6,-22.19,-48.79
688d40dc4352a6989182903c,Fogão,eletrodomesticos,669.76,36.3497172421,2022-03-25,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
688d40dc4352a6989182903d,Cama king,moveis,894.48,45.2128081094,2022-03-25,Bruno Rodrigues,RO,5,boleto,1,-10.83,-63.34
688d40dc4352a6989182903e,Kit banquetas,moveis,363.32,16.9301360532,2022-03-25,Thiago Silva,PE,5,cartao_credito,4,-8.38,-37.86
688d40dc4352a6989182903f,Smartwatch,eletronicos,269.06,14.6097614676,2023-03-25,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
688d40dc4352a69891829040,Tablet ABXY,eletronicos,2114.76,122.1855514824,2023-03-25,Lucas Oliveira,MS,5,boleto,1,-20.51,-54.54
688d40dc4352a69891829041,Fogão,eletrodomesticos,519.64,27.9523926218,2023-03-25,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
688d40dc4352a69891829042,Mesa de jantar,moveis,321.41,17.3972414777,2023-03-25,Bianca Santos,MG,4,cartao_credito,1,-18.1,-44.38
688d40dc4352a69891829043,Pandeiro,instrumentos musicais,52.04,0.0,2023-03-25,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
688d40dc4352a69891829044,Dinossauro Rex,brinquedos,29.06,1.836134388,2023-03-25,Mariana Ferreira,PR,2,cartao_credito,10,-24.89,-51.55
688d40dc4352a69891829045,Poltrona,moveis,330.38,15.17618015,2023-03-25,Thiago Silva,RJ,5,cartao_credito,5,-22.25,-42.66
688d40dc4352a69891829046,Impressora,eletronicos,333.77,15.3566874515,2023-03-25,Larissa Alves,RJ,3,cartao_credito,2,-22.25,-42.66
688d40dc4352a69891829053,Impressora,eletronicos,380.13,17.8252179819,2021-04-25,Juliana Costa,RJ,5,cartao_credito,1,-22.25,-42.66
688d40dc4352a69891829054,Violão,instrumentos musicais,563.57,27.5928461203,2021-04-25,Lucas Oliveira,PE,5,cupom,1,-8.38,-37.86
688d40dc4352a69891829055,Bola de vôlei,esporte e lazer,56.94,3.5629882266,2021-04-25,Lucas Oliveira,SP,4,cartao_credito,4,-22.19,-48.79
688d40dc4352a69891829056,Smartwatch,eletronicos,245.97,10.6816015893,2021-04-25,Pedro Gomes,PA,3,cartao_credito,2,-3.79,-52.48
688d40dc4352a69891829057,Fogão,eletrodomesticos,944.86,51.1993676547,2021-04-25,Isabella Pereira,AP,5,boleto,1,1.41,-51.77
688d40dc4352a69891829058,Copo térmico,esporte e lazer,37.85,2.546503157,2021-04-25,Bruno Rodrigues,RO,4,cartao_credito,5,-10.83,-63.34
688d40dc4352a69891829059,Bicicleta,esporte e lazer,381.66,20.6110236248,2021-04-25,Felipe Santos,MG,5,cartao_credito,6,-18.1,-44.38
688d40dc4352a6989182905a,Bola de vôlei,esporte e lazer,69.91,1.3069362489,2021-04-25,Bruno Rodrigues,MG,5,cartao_credito,2,-18.1,-44.38
688d40dc4352a6989182905b,Smart TV,eletronicos,2305.9,120.3666769883,2021-04-25,Bianca Santos,MG,5,cartao_debito,1,-18.1,-44.38
688d40dc4352a6989182905c,Pandeiro,instrumentos musicais,80.41,1.8660296606,2022-04-25,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
688d40dc4352a6989182905d,Fone de ouvido,eletronicos,185.14,7.4425870905,2022-04-25,Bianca Santos,SP,4,cartao_credito,7,-22.19,-48.79
688d40dc4352a6989182905e,Bola de basquete,esporte e lazer,34.84,0.0,2022-04-25,Pedro Gomes,PA,4,cartao_credito,7,-3.79,-52.48
688d40dc4352a6989182905f,Blocos de montar,brinquedos,46.94,3.1864259361,2022-04-25,Bruno Rodrigues,SP,2,cartao_credito,1,-22.19,-48.79
688d40dc4352a69891829060,Jogo de panelas,utilidades domesticas,137.79,7.8631679616,2022-04-25,Bianca Santos,PE,5,cartao_credito,6,-8.38,-37.86
688d40dc4352a69891829061,Fone de ouvido,eletronicos,164.0,9.2636111469,2022-04-25,Beatriz Moraes,PR,3,cartao_credito,1,-24.89,-51.55
688d40dc4352a69891829062,Lavadora de roupas,eletrodomesticos,1683.31,97.1867737098,2022-04-25,Rafael Costa,MG,5,cartao_credito,1,-18.1,-44.38
688d40dc4352a69891829063,Violão,instrumentos musicais,493.1,27.6552069027,2022-04-25,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
688d40dc4352a69891829064,Mochila,esporte e lazer,142.75,10.7648243731,2022-04-25,Thiago Silva,SC,5,boleto,1,-27.45,-50.95
688d40dc4352a6989182906b,Tablet ABXY,eletronicos,1005.33,51.1152371279,2021-05-25,Rafael Costa,MG,4,cartao_credito,2,-18.1,-44.38
688d40dc4352a6989182906c,Jogo de copos,utilidades domesticas,27.97,0.0,2021-05-25,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
688d40dc4352a6989182906d,Modelagem preditiva,livros,74.88,1.5715737971,2021-05-25,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
688d40dc4352a6989182906e,Lava louças,eletrodomesticos,1735.44,92.6957359081,2021-05-25,Larissa Alves,SP,4,cartao_credito,2,-22.19,-48.79
688d40dc4352a6989182906f,Xadrez de madeira,brinquedos,26.7,2.8208100222,2021-05-25,João Souza,SP,4,cartao_credito,1,-22.19,-48.79
688d40dc4352a69891829070,Smart TV,eletronicos,2124.17,110.6901012055,2021-05-25,Pedro Gomes,SP,4,cartao_credito,6,-22.19,-48.79
688d40dc4352a69891829071,Celular Plus X42,eletronicos,1717.31,91.9726956634,2021-05-25,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
688d40dc4352a69891829072,Fogão,eletrodomesticos,761.48,40.8296450695,2021-05-25,Beatriz Moraes,MA,3,cartao_credito,6,-5.42,-45.44
688d40dc4352a69891829073,Geladeira,eletrodomesticos,2901.88,152.1008190399,2021-05-25,Camila Ribeiro,SP,4,boleto,1,-22.19,-48.79
688d40dc4352a69891829074,Dinossauro Rex,brinquedos,24.17,1.818084312,2021-05-25,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
688d40dc4352a69891829075,Headset,eletronicos,172.74,9.4866621405,2021-05-25,Isabella Pereira,MG,2,cartao_credito,1,-18.1,-44.38
688d40dc4352a69891829076,Fone de ouvido,eletronicos,78.3,1.7536785084,2021-05-25,Felipe Santos,MG,5,cupom,1,-18.1,-44.38
688d40dc4352a69891829077,Secadora de roupas,eletrodomesticos,1606.06,86.9169786697,2022-05-25,Mariana Ferreira,SC,5,cartao_credito,3,-27.45,-50.95
688d40dc4352a69891829078,Celular Plus X42,eletronicos,1776.06,92.1542909609,2022-05-25,Larissa Alves,MG,5,cartao_credito,3,-18.1,-44.38
688d40dc4352a69891829079,Copo térmico,esporte e lazer,83.79,5.3499806008,2022-05-25,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
688d40dc4352a6989182907a,Celular ABXY,eletronicos,1035.21,52.7062572368,2022-05-25,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
688d40dc4352a6989182907b,Ciência de dados com python,livros,94.06,8.1722283523,2022-05-25,Isabella Pereira,GO,1,cartao_credito,8,-15.98,-49.86
688d40dc4352a6989182907c,Dinossauro Rex,brinquedos,20.67,1.6317198414,2022-05-25,Beatriz Moraes,PE,5,boleto,1,-8.38,-37.86
688d40dc4352a6989182907d,Lavadora de roupas,eletrodomesticos,1613.12,89.0576034066,2022-05-25,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
688d40dc4352a6989182907e,Micro-ondas,eletrodomesticos,471.72,25.6487754009,2022-05-25,Bianca Santos,MG,2,cartao_credito,3,-18.1,-44.38
688d40dc4352a6989182907f,Mochila,esporte e lazer,110.64,6.4223516753,2022-05-25,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
688d40dc4352a69891829086,Carrinho controle remoto,brinquedos,84.85,5.0442722265,2021-06-25,Thiago Silva,ES,5,cartao_credito,2,-19.19,-40.34
688d40dc4352a69891829087,Micro-ondas,eletrodomesticos,983.92,53.077792122,2021-06-25,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
688d40dc4352a69891829088,Xadrez de madeira,brinquedos,32.87,2.2813331389,2021-06-25,Bianca Santos,SP,3,cartao_credito,2,-22.19,-48.79
688d40dc4352a69891829089,Ciência de dados com python,livros,60.74,0.0,2021-06-25,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
688d40dc4352a6989182908a,Carrinho controle remoto,brinquedos,94.87,14.9088352186,2021-06-25,Rafael Costa,RJ,1,cartao_credito,3,-22.25,-42.66
688d40dc4352a6989182908b,Guarda roupas,moveis,643.62,35.6699440778,2021-06-25,Rafael Costa,PR,1,cartao_credito,2,-24.89,-51.55
688d40dc4352a6989182908c,Cômoda,moveis,391.89,18.4514026031,2022-06-25,Bruno Rodrigues,SP,1,boleto,1,-22.19,-48.79
688d40dc4352a6989182908d,Secadora de roupas,eletrodomesticos,1162.84,63.3168470544,2022-06-25,Lucas Oliveira,GO,5,cartao_credito,10,-15.98,-49.86
688d40dc4352a6989182908e,Bola de vôlei,esporte e lazer,69.92,1.3074687188,2022-06-25,Lucas Oliveira,MG,3,cartao_credito,2,-18.1,-44.38
688d40dc4352a6989182908f,Mesa de jantar,moveis,498.62,27.0811194749,2022-06-25,Rafael Costa,MG,5,cupom,1,-18.1,-44.38
688d40dc4352a69891829090,Cama king,moveis,730.68,39.1952886318,2022-06-25,Juliana Costa,MS,5,cartao_credito,3,-20.51,-54.54
688d40dc4352a69891829091,Fogão,eletrodomesticos,1050.74,53.5331830163,2022-06-25,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
688d40dc4352a6989182909b,Guarda roupas,moveis,650.05,40.9928212523,2021-07-25,Pedro Gomes,MG,5,cartao_credito,10,-18.1,-44.38
688d40dc4352a6989182909c,Cadeira de escritório,moveis,388.68,20.9791666024,2021-07-25,João Souza,SP,5,cartao_credito,5,-22.19,-48.79
688d40dc4352a6989182909d,Celular Plus X42,eletronicos,2776.76,148.1428931972,2021-07-25,Mariana Ferreira,BA,5,cartao_credito,2,-13.29,-41.71
688d40dc4352a6989182909e,Bola de basquete,esporte e lazer,93.06,5.4862695631,2021-07-25,Mariana Ferreira,PR,2,cartao_credito,2,-24.89,-51.55
688d40dc4352a6989182909f,Boneca bebê,brinquedos,58.34,4.759223842,2021-07-25,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
688d40dc4352a698918290a0,Bicicleta,esporte e lazer,688.8,44.4785374292,2021-07-25,Thiago Silva,AL,4,cartao_credito,3,-9.62,-36.82
688d40dc4352a698918290a1,Sofá retrátil,moveis,971.44,52.6146726913,2021-07-25,João Souza,RS,5,cartao_credito,4,-30.17,-53.5
688d40dc4352a698918290a2,Assistente virtual,eletronicos,166.65,9.1567370582,2021-07-25,Beatriz Moraes,ES,5,cartao_credito,10,-19.19,-40.34
688d40dc4352a698918290a3,Xadrez de madeira,brinquedos,43.79,2.6148116707,2021-07-25,Thiago Silva,MG,4,cartao_credito,3,-18.1,-44.38
688d40dc4352a698918290a4,Guarda roupas,moveis,628.97,31.0751993707,2022-07-25,Larissa Alves,MG,4,boleto,1,-18.1,-44.38
688d40dc4352a698918290a5,Dinossauro Rex,brinquedos,21.27,1.8195756618,2022-07-25,Mariana Ferreira,SP,4,cartao_credito,5,-22.19,-48.79
688d40dc4352a698918290a6,Violão,instrumentos musicais,430.02,20.4817103926,2022-07-25,Felipe Santos,RS,5,cartao_credito,4,-30.17,-53.5
688d40dc4352a698918290a7,Carrinho controle remoto,brinquedos,87.94,2.2669795074,2022-07-25,Rafael Costa,RS,5,cartao_credito,10,-30.17,-53.5
688d40dc4352a698918290af,Mochila,esporte e lazer,145.9,8.0575128861,2021-08-25,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
688d40dc4352a698918290b0,Celular Plus X42,eletronicos,3497.88,186.7778519544,2021-08-25,Juliana Costa,MG,1,cartao_credito,4,-18.1,-44.38
688d40dc4352a698918290b1,Celular Plus X42,eletronicos,2724.73,142.6681144786,2021-08-25,Isabella Pereira,RJ,5,cartao_credito,9,-22.25,-42.66
688d40dc4352a698918290b2,Jogo de panelas,utilidades domesticas,112.01,3.5486345951,2021-08-25,Pedro Gomes,RJ,5,cartao_credito,2,-22.25,-42.66
688d40dc4352a698918290b3,Celular ABXY,eletronicos,1268.08,65.1058841698,2021-08-25,Bruno Rodrigues,RS,4,cartao_credito,2,-30.17,-53.5
688d40dc4352a698918290b4,Faqueiro,utilidades domesticas,69.47,3.9821944149,2021-08-25,Pedro Gomes,BA,5,cartao_credito,3,-13.29,-41.71
688d40dc4352a698918290b5,Cama king,moveis,1239.18,66.5137115714,2021-08-25,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
688d40dc4352a698918290b6,Fogão,eletrodomesticos,1109.89,59.3814294115,2021-08-25,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
688d40dc4352a698918290b7,Impressora,eletronicos,338.49,15.6080132518,2021-08-25,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
688d40dc4352a698918290b8,TV Led UHD 4K,eletronicos,2312.45,123.662110242,2021-08-25,João Souza,RS,4,cartao_credito,8,-30.17,-53.5
688d40dc4352a698918290b9,Fogão,eletrodomesticos,1375.49,70.8251435372,2022-08-25,Rafael Costa,PR,5,boleto,1,-24.89,-51.55
688d40dc4352a698918290ba,Kit banquetas,moveis,364.48,19.6905894057,2022-08-25,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
688d40dc4352a698918290bb,Cadeira de escritório,moveis,640.77,31.7035138716,2022-08-25,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
688d40dc4352a698918290bc,Lavadora de roupas,eletrodomesticos,1765.53,94.5402655982,2022-08-25,Pedro Gomes,SP,3,cartao_credito,1,-22.19,-48.79
688d40dc4352a698918290bd,Micro-ondas,eletrodomesticos,417.25,30.0193168612,2022-08-25,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
688d40dc4352a698918290be,Copo térmico,esporte e lazer,39.43,11.1939152436,2022-08-25,Juliana Costa,SP,4,boleto,1,-22.19,-48.79
688d40dc4352a698918290bf,Cama box,moveis,721.54,38.7086111286,2022-08-25,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
688d40dc4352a698918290c0,Bola de vôlei,esporte e lazer,73.59,1.502885178,2022-08-25,Beatriz Moraes,SP,3,cartao_credito,1,-22.19,-48.79
688d40dc4352a698918290c1,Lavadora de roupas,eletrodomesticos,1880.73,101.0316296799,2022-08-25,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
688d40dc4352a698918290c2,Jogo de tabuleiro,brinquedos,328.42,17.7705028888,2022-08-25,Camila Ribeiro,DF,3,cartao_credito,7,-15.83,-47.86
688d40dc4352a698918290c3,Micro-ondas,eletrodomesticos,437.3,23.5736862373,2022-08-25,Camila Ribeiro,DF,1,cupom,1,-15.83,-47.86
688d40dc4352a698918290cb,Secadora de roupas,eletrodomesticos,1171.84,62.6800805409,2021-09-25,Rafael Costa,BA,1,cartao_credito,2,-13.29,-41.71
688d40dc4352a698918290cc,Corda de pular,esporte e lazer,17.11,0.0,2021-09-25,Bianca Santos,AL,3,cartao_credito,5,-9.62,-36.82
688d40dc4352a698918290cd,Jogo de panelas,utilidades domesticas,249.66,10.8780829883,2021-09-25,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
688d40dc4352a698918290ce,Mesa de jantar,moveis,423.08,23.9268525511,2021-09-25,Pedro Gomes,SP,4,cartao_credito,10,-22.19,-48.79
688d40dc4352a698918290cf,Poltrona,moveis,253.17,11.0649799288,2021-09-25,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
688d40dc4352a698918290d0,Bateria,instrumentos musicais,1155.73,61.8279224098,2021-09-25,Pedro Gomes,MG,5,boleto,1,-18.1,-44.38
688d40dc4352a698918290d1,Mesa de jantar,moveis,432.23,23.3037239899,2022-09-25,Larissa Alves,RJ,5,cartao_credito,1,-22.25,-42.66
688d40dc4352a698918290d2,Bola de vôlei,esporte e lazer,76.37,4.5975772733,2022-09-25,Camila Ribeiro,PR,5,boleto,1,-24.89,-51.55
688d40dc4352a698918290d3,Sofá retrátil,moveis,972.69,53.1919316024,2022-09-25,Isabella Pereira,PR,4,boleto,1,-24.89,-51.55
688d40dc4352a698918290d4,Bicicleta,esporte e lazer,580.79,28.5097593156,2022-09-25,Rafael Costa,RS,5,cartao_credito,8,-30.17,-53.5
688d40dc4352a698918290d5,Faqueiro,utilidades domesticas,64.09,6.5764160142,2022-09-25,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
688d40dc4352a698918290d6,Mesa de jantar,moveis,407.86,19.3017570589,2022-09-25,Isabella Pereira,RJ,3,cartao_credito,1,-22.25,-42.66
688d40dc4352a698918290d7,Boneca bebê,brinquedos,62.68,4.2259366082,2022-09-25,Thiago Silva,RJ,4,cartao_credito,8,-22.25,-42.66
688d40dc4352a698918290d8,Headset,eletronicos,55.67,0.0,2022-09-25,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
688d40dc4352a698918290d9,Copo térmico,esporte e lazer,86.75,5.507591696,2022-09-25,Beatriz Moraes,SP,4,cartao_credito,3,-22.19,-48.79
688d40dc4352a698918290da,Guitarra,instrumentos musicais,1006.18,54.1071625295,2022-09-25,Larissa Alves,SP,4,cartao_credito,3,-22.19,-48.79
688d40dc4352a698918290db,Bicicleta,esporte e lazer,352.71,19.0638723147,2022-09-25,Thiago Silva,SC,5,cupom,1,-27.45,-50.95
688d40dc4352a698918290dc,Cadeira de escritório,moveis,580.24,28.4804734702,2022-09-25,Felipe Santos,GO,2,cartao_credito,1,-15.98,-49.86
688d40dc4352a698918290dd,Tablet ABXY,eletronicos,1400.06,75.4373982293,2022-09-25,Felipe Santos,SP,3,cartao_debito,1,-22.19,-48.79
688d40dc4352a698918290de,TV Led UHD 4K,eletronicos,2942.49,154.2631793686,2022-09-25,Lucas Oliveira,SP,5,cartao_credito,6,-22.19,-48.79
688d40dc4352a698918290df,Impressora,eletronicos,483.66,23.3378790219,2022-09-25,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
688d40dc4352a698918290e6,Secadora de roupas,eletrodomesticos,1216.96,65.4864710436,2021-10-25,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
688d40dc4352a698918290e7,Micro-ondas,eletrodomesticos,646.73,34.7195527838,2021-10-25,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
688d40dc4352a698918290e8,Tablet ABXY,eletronicos,1005.16,54.0528505981,2021-10-25,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
